state,place_name,fips_place,total_units,sf_1unit_units,duplex_units,mf_3plus_units
GA,Hagan,00000,0,0,0,0
GA,Hahira,00000,0,0,0,0
GA,Hall County Unincorporated Area,00000,916,911,0,5
GA,Hampton,00000,35,35,0,0
GA,Hancock County Unincorporated Area,00000,28,28,0,0
GA,Hapeville,00000,372,67,0,305
GA,Haralson County Unincorporated Area,00000,212,212,0,0
GA,Haralson town,00000,0,0,0,0
GA,Harlem,00000,78,78,0,0
GA,Harris County Unincorporated Area,00000,189,189,0,0
GA,Harrison town,00000,0,0,0,0
GA,Hart County Unincorporated Area,00000,128,128,0,0
GA,Hartwell,00000,42,20,6,16
GA,Hazlehurst,00000,6,6,0,0
GA,Heard County Unincorporated Area,00000,50,50,0,0
GA,Helen,00000,8,8,0,0
GA,Henry County Unincorporated Area,00000,1268,1268,0,0
GA,Hephzibah,00000,8,8,0,0
GA,Hiawassee,00000,3,1,2,0
GA,Higgston town,00000,0,0,0,0
GA,Hinesville,00000,148,144,4,0
GA,Hoboken,00000,0,0,0,0
GA,Hogansville,00000,22,22,0,0
GA,Holly Springs,00000,94,83,0,11
GA,Homeland,00000,4,4,0,0
GA,Homer town,00000,58,58,0,0
GA,Homerville,00000,0,0,0,0
GA,Hoschton,00000,718,674,0,44
GA,Houston County Unincorporated Area,00000,154,154,0,0
GA,Hull,00000,0,0,0,0
GA,Irwin County Unincorporated Area,00000,32,32,0,0
GA,Ivey,00000,0,0,0,0
GA,Jackson County Unincorporated Area,00000,553,553,0,0
GA,Jasper,00000,51,51,0,0
GA,Jasper County Unincorporated Area,00000,183,183,0,0
GA,Jefferson,00000,215,215,0,0
GA,Jefferson County Unincorporated Area,00000,23,23,0,0
GA,Jeffersonville,00000,0,0,0,0
GA,Jenkins County Unincorporated Area,00000,25,25,0,0
GA,Jersey,00000,0,0,0,0
GA,Jesup,00000,42,28,6,8
GA,Johns Creek,00000,129,129,0,0
GA,Jones County,00000,106,90,0,16
GA,Jonesboro,00000,3,3,0,0
GA,Kennesaw,00000,80,80,0,0
GA,Kingsland,00000,190,166,24,0
GA,Kingston,00000,39,39,0,0
GA,Kite,00000,0,0,0,0
GA,LaFayette,00000,63,36,0,27
GA,LaGrange,00000,220,218,2,0
GA,Lake City,00000,2,2,0,0
GA,Lake Park,00000,0,0,0,0
GA,Lakeland,00000,0,0,0,0
GA,Lamar County Unincorporated Area,00000,96,96,0,0
GA,Lanier County Unincorporated Area,00000,31,31,0,0
GA,Lavonia,00000,0,0,0,0
GA,Lawrenceville,00000,366,51,0,315
GA,Lee County,00000,133,130,0,3
GA,Lenox town,00000,0,0,0,0
GA,Liberty County Unincorporated Area,00000,323,318,2,3
GA,Lilburn,00000,60,60,0,0
GA,Lincoln County Unincorporated Area,00000,71,71,0,0
GA,Lincolnton,00000,7,4,0,3
GA,Lithonia,00000,4,4,0,0
GA,Locust Grove,00000,215,215,0,0
GA,Loganville,00000,73,53,0,20
GA,Long County,00000,298,298,0,0
GA,Lookout Mountain,00000,3,3,0,0
GA,Lovejoy,00000,237,206,0,31
GA,Lowndes County Unincorporated Area,00000,351,345,6,0
GA,Lula,00000,1,1,0,0
GA,Lumpkin,00000,0,0,0,0
GA,Lumpkin County Unincorporated Area,00000,220,220,0,0
GA,Lyons,00000,0,0,0,0
GA,Macon County Unincorporated Area,00000,13,13,0,0
GA,Macon-Bibb County,00000,154,154,0,0
GA,Madison,00000,50,50,0,0
GA,Madison County Unincorporated Area,00000,164,164,0,0
GA,Manchester,00000,8,6,2,0
GA,Marietta,00000,98,98,0,0
GA,Marion County Unincorporated Area,00000,14,14,0,0
GA,Marshallville,00000,0,0,0,0
GA,McDonough,00000,184,184,0,0
GA,McDuffie County Unincorporated Area,00000,64,64,0,0
GA,McIntosh County Unincorporated Area,00000,89,89,0,0
GA,McRae-Helena,00000,0,0,0,0
GA,Meriwether County Unincorporated Area,00000,130,130,0,0
GA,Metter,00000,9,9,0,0
GA,Milledgeville,00000,5,3,2,0
GA,Millen,00000,9,9,0,0
GA,Miller County,00000,3,3,0,0
GA,Milner,00000,6,6,0,0
GA,Milton,00000,117,117,0,0
GA,Mitchell County Unincorporated Area,00000,20,20,0,0
GA,Monroe,00000,24,24,0,0
GA,Monroe County,00000,281,281,0,0
GA,Montezuma,00000,0,0,0,0
GA,Montgomery County Unincorporated Area,00000,21,21,0,0
GA,Moreland town,00000,2,2,0,0
GA,Morgan County Unincorporated Area,00000,114,114,0,0
GA,Morrow,00000,0,0,0,0
GA,Moultrie,00000,52,18,34,0
GA,Mount Airy town,00000,5,5,0,0
GA,Mount Zion,00000,0,0,0,0
GA,Mountain City town,00000,10,6,0,4
GA,Mountain Park,00000,2,2,0,0
GA,Murray County Unincorporated Area,00000,106,89,0,17
GA,Nahunta,00000,17,5,12,0
GA,Nashville,00000,47,3,0,44
GA,Nelson,00000,2,2,0,0
GA,Newnan,00000,165,153,0,12
GA,Newton,00000,0,0,0,0
GA,Newton County Unincorporated Area,00000,417,373,0,44
GA,Nicholson,00000,2,2,0,0
GA,Norcross,00000,76,6,0,70
GA,North High Shoals town,00000,5,5,0,0
GA,Oakwood,00000,256,50,0,206
GA,Oconee County Unincorporated Area,00000,210,210,0,0
GA,Oglethorpe County,00000,140,140,0,0
GA,Oxford,00000,0,0,0,0
GA,Palmetto,00000,59,59,0,0
GA,Parrott town,00000,0,0,0,0
GA,Paulding County Unincorporated Area,00000,1323,1323,0,0
GA,Peach County Unincorporated Area,00000,53,53,0,0
GA,Peachtree City,00000,163,163,0,0
GA,Peachtree Corners,00000,10,10,0,0
GA,Pelham,00000,0,0,0,0
GA,Pembroke,00000,0,0,0,0
GA,Pendergrass town,00000,13,13,0,0
GA,Perry,00000,393,349,44,0
GA,Pickens County Unincorporated Area,00000,202,198,4,0
GA,Pierce County Unincorporated Area,00000,88,80,8,0
GA,Pike County,00000,91,91,0,0
GA,Pine Lake,00000,1,1,0,0
GA,Polk County Unincorporated Area,00000,120,120,0,0
GA,Pooler,00000,824,446,0,378
GA,Port Wentworth,00000,1197,602,0,595
GA,Porterdale,00000,0,0,0,0
GA,Poulan,00000,0,0,0,0
GA,Powder Springs,00000,488,184,2,302
GA,Pulaski County,00000,42,34,4,4
GA,Putnam County,00000,127,77,0,50
GA,Quitman County,00000,19,19,0,0
GA,Rabun County Unincorporated Area,00000,121,121,0,0
GA,Randolph County Unincorporated Area,00000,7,7,0,0
GA,Ray City,00000,43,43,0,0
GA,Reidsville,00000,6,6,0,0
GA,Remerton,00000,3,3,0,0
GA,Rest Haven town,00000,0,0,0,0
GA,Reynolds,00000,1,1,0,0
GA,Richland,00000,0,0,0,0
GA,Augusta-Richmond County Unincorporated Area,00000,548,548,0,0
GA,Richmond Hill,00000,201,133,0,68
GA,Rincon,00000,74,74,0,0
GA,Riverdale,00000,70,0,0,70
GA,Rockdale County Unincorporated Area,00000,304,304,0,0
GA,Rockmart,00000,3,3,0,0
GA,Rossville,00000,2,2,0,0
GA,Roswell,00000,167,165,2,0
GA,Royston,00000,0,0,0,0
GA,Sandersville,00000,2,2,0,0
GA,Sandy Springs,00000,348,62,0,286
GA,Sasser town,00000,0,0,0,0
GA,Savannah,00000,579,565,14,0
GA,Schley County Unincorporated Area,00000,18,18,0,0
GA,Screven County,00000,23,23,0,0
GA,Seminole County Unincorporated Area,00000,4,4,0,0
GA,Senoia,00000,71,71,0,0
GA,Shady Dale town,00000,0,0,0,0
GA,Sharpsburg town,00000,0,0,0,0
GA,Siloam town,00000,0,0,0,0
GA,Sky Valley,00000,2,2,0,0
GA,Smyrna,00000,99,99,0,0
GA,Snellville,00000,60,42,6,12
GA,Social Circle,00000,18,18,0,0
GA,Soperton,00000,0,0,0,0
GA,South Fulton,00000,783,783,0,0
GA,Spalding County Unincorporated Area,00000,320,320,0,0
GA,Sparks town,00000,0,0,0,0
GA,Sparta,00000,0,0,0,0
GA,Springfield,00000,69,69,0,0
GA,St. Marys,00000,165,141,16,8
GA,Stapleton,00000,0,0,0,0
GA,Statesboro,00000,168,162,0,6
GA,Statham,00000,52,52,0,0
GA,Stephens County Unincorporated Area,00000,7,7,0,0
GA,Stewart County Unincorporated Area,00000,0,0,0,0
GA,Stockbridge,00000,185,185,0,0
GA,Stonecrest,90150,66,66,0,0
GA,Stone Mountain,00000,1,1,0,0
GA,Sugar Hill,00000,263,251,0,12
GA,Summerville,00000,0,0,0,0
GA,Sumter County Unincorporated Area,00000,24,24,0,0
GA,Suwanee,00000,16,10,0,6
GA,Swainsboro,00000,0,0,0,0
GA,Sylvester,00000,53,9,0,44
GA,Talbot County Unincorporated Area,00000,2,2,0,0
GA,Talking Rock town,00000,4,4,0,0
GA,Tallapoosa,00000,0,0,0,0
GA,Tallulah Falls town,00000,1,1,0,0
GA,Talmo town,00000,0,0,0,0
GA,Tattnall County Unincorporated Area,00000,36,36,0,0
GA,Taylor County Unincorporated Area,00000,11,11,0,0
GA,Temple,00000,82,82,0,0
GA,Tennille,00000,1,1,0,0
GA,Terrell County Unincorporated Area,00000,3,3,0,0
GA,Thomas County Unincorporated Area,00000,167,95,0,72
GA,Thomaston,00000,13,9,0,4
GA,Thomasville,00000,46,46,0,0
GA,Thunderbolt town,00000,3,3,0,0
GA,Tift County Unincorporated Area,00000,84,84,0,0
GA,Tifton,00000,92,32,0,60
GA,Toccoa,00000,47,47,0,0
GA,Towns County Unincorporated Area,00000,91,91,0,0
GA,Trenton,00000,9,9,0,0
GA,Trion town,00000,2,2,0,0
GA,Troup County Unincorporated Area,00000,131,131,0,0
GA,Tucker,00000,39,39,0,0
GA,Turin town,00000,0,0,0,0
GA,Turner County,00000,4,4,0,0
GA,Twiggs County Unincorporated Area,00000,7,7,0,0
GA,Twin City,00000,0,0,0,0
GA,Tybee Island,00000,11,11,0,0
GA,Tyrone town,00000,16,16,0,0
GA,Union City,00000,921,269,0,652
GA,Union County,00000,281,281,0,0
GA,Upson County Unincorporated Area,00000,59,59,0,0
GA,Valdosta,00000,545,545,0,0
GA,Vernonburg town,00000,1,1,0,0
GA,Vidalia,00000,33,9,18,6
GA,Villa Rica,00000,377,234,0,143
GA,Wadley,00000,0,0,0,0
GA,Walker County Unincorporated Area,00000,276,276,0,0
GA,Walnut Grove,00000,26,26,0,0
GA,Walton County Unincorporated Area,00000,513,513,0,0
GA,Ware County Unincorporated Area,00000,40,30,6,4
GA,Warm Springs,00000,0,0,0,0
GA,Warner Robins,00000,755,425,0,330
GA,Warrenton,00000,0,0,0,0
GA,Washington,00000,46,34,0,12
GA,Washington County Unincorporated Area,00000,45,45,0,0
GA,Watkinsville,00000,119,119,0,0
GA,Waycross,00000,10,7,0,3
GA,Wayne County Unincorporated Area,00000,123,105,18,0
GA,Waynesboro,00000,5,5,0,0
GA,Webster County Unincorporated Area,00000,9,9,0,0
GA,West Point,00000,29,29,0,0
GA,White County Unincorporated Area,00000,147,147,0,0
GA,White,00000,1,1,0,0
GA,Whitfield County Unincorporated Area,00000,366,262,48,56
GA,Wilkes County Unincorporated Area,00000,27,15,0,12
GA,Wilkinson County Unincorporated Area,00000,0,0,0,0
GA,Winder,00000,318,251,0,67
GA,Woodbine,00000,8,8,0,0
GA,Woodbury,00000,0,0,0,0
GA,Woodland,00000,0,0,0,0
GA,Woodstock,00000,296,296,0,0
GA,Worth County Unincorporated Area,00000,23,23,0,0
GA,Wrightsville,00000,0,0,0,0
GA,Yatesville town,00000,61,61,0,0
GA,Young Harris,00000,4,4,0,0
MD,Aberdeen,00000,245,245,0,0
MD,Allegany County Unincorporated Area,00000,19,19,0,0
MD,Annapolis,00000,104,46,0,58
MD,Anne Arundel County Unincorporated Area,00000,1200,959,0,241
MD,Baltimore,00000,1273,165,4,1104
MD,Baltimore County,00000,1511,866,2,643
MD,Barclay town,00000,0,0,0,0
MD,Barton town,00000,0,0,0,0
MD,Bel Air town,00000,1,1,0,0
MD,Berlin town,00000,16,6,0,10
MD,Betterton town,00000,0,0,0,0
MD,Calvert County,00000,101,98,0,3
MD,Cambridge,00000,23,23,0,0
MD,Caroline County Unincorporated Area,00000,36,36,0,0
MD,Carroll County,00000,156,144,0,12
MD,Cecil County Unincorporated Area,00000,231,231,0,0
MD,Centreville town,00000,3,3,0,0
MD,Charles County Unincorporated Area,00000,1175,803,0,372
MD,Chestertown town,00000,4,4,0,0
MD,Church Hill town,00000,39,39,0,0
MD,Crisfield,00000,5,5,0,0
MD,Cumberland,00000,19,2,8,9
MD,Delmar town,00000,67,67,0,0
MD,Denton town,00000,3,3,0,0
MD,Dorchester County Unincorporated Area,00000,54,54,0,0
MD,Easton town,00000,21,21,0,0
MD,Elkton town,00000,330,0,0,330
MD,Federalsburg town,00000,7,7,0,0
MD,Frederick,00000,1143,769,0,374
MD,Frederick County Unincorporated Area,00000,419,416,0,3
MD,Frostburg,00000,21,8,0,13
MD,Fruitland,00000,12,12,0,0
MD,Gaithersburg,00000,0,0,0,0
MD,Galena town,00000,1,1,0,0
MD,Garrett County,00000,122,122,0,0
MD,Goldsboro town,00000,1,1,0,0
MD,Greensboro town,00000,6,6,0,0
MD,Hagerstown,00000,52,40,0,12
MD,Harford County Unincorporated Area,00000,391,391,0,0
MD,Havre de Grace,00000,166,140,0,26
MD,Henderson town,00000,0,0,0,0
MD,Hillsboro town,00000,0,0,0,0
MD,Howard County,00000,881,592,4,285
MD,Hurlock town,00000,2,2,0,0
MD,Indian Head town,00000,0,0,0,0
MD,Kent County Unincorporated Area,00000,38,38,0,0
MD,La Plata town,00000,367,223,0,144
MD,Laurel,00000,32,32,0,0
MD,Leonardtown town,00000,7,7,0,0
MD,Lonaconing town,00000,0,0,0,0
MD,Luke town,00000,0,0,0,0
MD,Marydel town,00000,0,0,0,0
MD,Midland town,00000,0,0,0,0
MD,Millington town,00000,0,0,0,0
MD,Montgomery County Unincorporated Area,00000,3085,1015,16,2054
MD,Ocean City town,00000,39,35,0,4
MD,Oxford town,00000,0,0,0,0
MD,Pocomoke City,00000,7,7,0,0
MD,Preston town,00000,2,2,0,0
MD,Prince Georges County Unincorporated Area,00000,1441,1441,0,0
MD,Princess Anne town,00000,13,11,2,0
MD,Queen Anne town,00000,0,0,0,0
MD,Queen Annes County Unincorporated Area,00000,313,257,0,56
MD,Queenstown town,00000,0,0,0,0
MD,Ridgely town,00000,0,0,0,0
MD,Rising Sun town,00000,0,0,0,0
MD,Rock Hall town,00000,5,5,0,0
MD,Rockville,00000,571,476,0,95
MD,Salisbury,00000,103,59,0,44
MD,Secretary town,00000,0,0,0,0
MD,Sharptown town,00000,1,1,0,0
MD,Smithsburg town,00000,3,3,0,0
MD,Snow Hill town,00000,1,1,0,0
MD,Somerset County Unincorporated Area,00000,29,29,0,0
MD,St. Marys County Unincorporated Area,00000,258,258,0,0
MD,St. Michaels town,00000,6,6,0,0
MD,Sudlersville town,00000,1,1,0,0
MD,Talbot County Unincorporated Area,00000,55,55,0,0
MD,Templeville town,00000,0,0,0,0
MD,Trappe town,00000,22,22,0,0
MD,Washington County Unincorporated Area,00000,177,169,8,0
MD,Westernport town,00000,0,0,0,0
MD,Wicomico County Unincorporated Area,00000,91,91,0,0
MD,Willards town,00000,5,5,0,0
MD,Worcester County Unincorporated Area,00000,291,289,2,0
NC,Aberdeen town,00000,210,210,0,0
NC,Ahoskie town,00000,3,3,0,0
NC,Alamance County Unincorporated Area,00000,927,927,0,0
NC,Alexander County,00000,113,113,0,0
NC,Alleghany County,00000,91,91,0,0
NC,Angier town,00000,494,494,0,0
NC,Anson County Unincorporated Area,00000,55,55,0,0
NC,Apex town,00000,2051,1059,0,992
NC,Ashe County,00000,191,191,0,0
NC,Asheboro,00000,84,46,38,0
NC,Asheville,00000,739,279,10,450
NC,Avery County Unincorporated Area,00000,95,95,0,0
NC,Bald Head Island village,00000,25,25,0,0
NC,Beaufort County Unincorporated Area,00000,189,189,0,0
NC,Beaufort town,00000,68,68,0,0
NC,Beech Mountain town,00000,32,32,0,0
NC,Belville town,00000,0,0,0,0
NC,Bertie County,00000,46,46,0,0
NC,Black Mountain town,00000,107,74,0,33
NC,Bladen County Unincorporated Area,00000,159,159,0,0
NC,Blowing Rock town,00000,17,17,0,0
NC,Boiling Spring Lakes,00000,119,119,0,0
NC,Bolivia town,00000,10,10,0,0
NC,Boone town,00000,14,10,4,0
NC,Bridgeton town,00000,0,0,0,0
NC,Brunswick County Unincorporated Area,00000,3921,3039,0,882
NC,Buncombe County Unincorporated Area,00000,2765,1024,0,1741
NC,Burgaw town,00000,23,23,0,0
NC,Burke County Unincorporated Area,00000,325,309,0,16
NC,Burlington,00000,347,261,14,72
NC,Burnsville town,00000,7,7,0,0
NC,Cabarrus County,00000,2485,1768,40,677
NC,Calabash town,00000,142,142,0,0
NC,Caldwell County Unincorporated Area,00000,224,224,0,0
NC,Camden County,00000,105,105,0,0
NC,Carolina Beach town,00000,58,58,0,0
NC,Carolina Shores town,00000,108,108,0,0
NC,Carrboro town,00000,30,30,0,0
NC,Carteret County Unincorporated Area,00000,414,414,0,0
NC,Cary town,00000,1052,370,2,680
NC,Caswell Beach town,00000,2,2,0,0
NC,Caswell County,00000,54,54,0,0
NC,Catawba County,00000,2016,1651,98,267
NC,Cerro Gordo town,00000,0,0,0,0
NC,Chapel Hill town,00000,159,111,10,38
NC,Chatham County Unincorporated Area,00000,448,448,0,0
NC,Cherokee County,00000,232,232,0,0
NC,Chowan County,00000,48,48,0,0
NC,Clarkton town,00000,0,0,0,0
NC,Clay County,00000,143,137,0,6
NC,Clayton town,00000,418,418,0,0
NC,Cleveland County Unincorporated Area,00000,142,142,0,0
NC,Columbia town,00000,3,3,0,0
NC,Columbus County Unincorporated Area,00000,0,0,0,0
NC,Craven County Unincorporated Area,00000,178,178,0,0
NC,Cumberland County Unincorporated Area,00000,489,489,0,0
NC,Currituck County,00000,429,429,0,0
NC,Dare County Unincorporated Area,00000,241,241,0,0
NC,Davidson County Unincorporated Area,00000,754,754,0,0
NC,Davie County,00000,250,185,0,65
NC,Duck town,00000,10,10,0,0
NC,Dunn,00000,72,72,0,0
NC,Duplin County,00000,134,120,14,0
NC,Durham,00000,2793,1822,32,939
NC,Durham County Unincorporated Area,00000,112,90,0,22
NC,Eden,00000,40,40,0,0
NC,Edgecombe County Unincorporated Area,00000,21,21,0,0
NC,Elizabeth City,00000,74,74,0,0
NC,Fair Bluff town,00000,0,0,0,0
NC,Farmville town,00000,14,10,4,0
NC,Fayetteville,00000,525,431,0,94
NC,Forest City town,00000,25,25,0,0
NC,Forsyth County Unincorporated Area,00000,1343,1003,6,334
NC,Four Oaks town,00000,130,122,2,6
NC,Franklin County,00000,948,948,0,0
NC,Fuquay-Varina town,00000,1070,862,0,208
NC,Garner town,00000,1190,1190,0,0
NC,Gaston County Unincorporated Area,00000,2069,1923,4,142
NC,Gates County,00000,14,14,0,0
NC,Goldsboro,00000,118,118,0,0
NC,Graham,00000,517,517,0,0
NC,Graham County,00000,31,31,0,0
NC,Granville County,00000,428,308,0,120
NC,Greene County,00000,52,52,0,0
NC,Greensboro,00000,1954,618,4,1332
NC,Greenville,00000,843,606,18,219
NC,Guilford County Unincorporated Area,00000,579,579,0,0
NC,Halifax County Unincorporated Area,00000,49,49,0,0
NC,Harnett County Unincorporated Area,00000,1665,1653,0,12
NC,Havelock,00000,4,4,0,0
NC,Haywood County Unincorporated Area,00000,303,293,10,0
NC,Henderson County,00000,1610,988,0,622
NC,Hertford County Unincorporated Area,00000,0,0,0,0
NC,High Point,00000,1310,243,2,1065
NC,Hoke County Unincorporated Area,00000,626,626,0,0
NC,Holden Beach town,00000,28,28,0,0
NC,Holly Ridge town,00000,74,74,0,0
NC,Holly Springs town,00000,758,481,0,277
NC,Hope Mills town,00000,149,77,0,72
NC,Hyde County,00000,23,11,2,10
NC,Iredell County Unincorporated Area,00000,1955,1827,0,128
NC,Jackson County,00000,254,254,0,0
NC,Jacksonville,00000,80,72,8,0
NC,Johnston County Unincorporated Area,00000,2235,2235,0,0
NC,Jones County,00000,39,39,0,0
NC,Kernersville town,00000,369,369,0,0
NC,Kill Devil Hills town,00000,61,61,0,0
NC,King,00000,121,121,0,0
NC,Kings Mountain,00000,93,81,12,0
NC,Kinston,00000,0,0,0,0
NC,Kitty Hawk town,00000,12,12,0,0
NC,Knightdale town,00000,617,617,0,0
NC,Kure Beach town,00000,14,14,0,0
NC,La Grange town,00000,0,0,0,0
NC,Lee County Unincorporated Area,00000,167,167,0,0
NC,Leland town,00000,924,924,0,0
NC,Lenoir County Unincorporated Area,00000,148,148,0,0
NC,Lexington,00000,168,98,16,54
NC,Lincoln County,00000,697,697,0,0
NC,Lumberton,00000,47,47,0,0
NC,Macon County,00000,218,218,0,0
NC,Madison County,00000,155,151,0,4
NC,Madison town,00000,11,11,0,0
NC,Manteo town,00000,6,6,0,0
NC,Marion,00000,2,2,0,0
NC,Martin County,00000,0,0,0,0
NC,McDowell County Unincorporated Area,00000,173,173,0,0
NC,Mebane,00000,675,294,0,381
NC,Mecklenburg County,00000,11969,6496,96,5377
NC,Mitchell County,00000,44,44,0,0
NC,Monroe,00000,1111,943,0,168
NC,Montgomery County,00000,138,138,0,0
NC,Montreat town,00000,2,2,0,0
NC,Moore County Unincorporated Area,00000,476,476,0,0
NC,Mooresville town,00000,0,0,0,0
NC,Morehead City town,00000,408,48,0,360
NC,Morganton,00000,97,13,6,78
NC,Morrisville town,00000,44,44,0,0
NC,Nags Head town,00000,28,28,0,0
NC,Nash County Unincorporated Area,00000,400,400,0,0
NC,New Bern,00000,303,284,2,17
NC,New Hanover County Unincorporated Area,00000,2498,1213,46,1239
NC,Newport town,00000,26,10,16,0
NC,North Topsail Beach town,00000,47,44,0,3
NC,North Wilkesboro town,00000,1,1,0,0
NC,Northampton County,00000,17,17,0,0
NC,Northwest,00000,36,36,0,0
NC,Oak Island town,00000,184,184,0,0
NC,Ocean Isle Beach town,00000,44,44,0,0
NC,Onslow County Unincorporated Area,00000,1030,1008,22,0
NC,Orange County Unincorporated Area,00000,186,184,2,0
NC,Pamlico County,00000,107,107,0,0
NC,Pasquotank County Unincorporated Area,00000,79,79,0,0
NC,Pender County Unincorporated Area,00000,723,653,34,36
NC,Perquimans County,00000,46,46,0,0
NC,Person County,00000,113,113,0,0
NC,Pine Knoll Shores town,00000,19,19,0,0
NC,Pinebluff town,00000,11,11,0,0
NC,Pinehurst village,00000,81,81,0,0
NC,Pitt County Unincorporated Area,00000,394,394,0,0
NC,Polk County,00000,143,143,0,0
NC,Polkton town,00000,0,0,0,0
NC,Raeford,00000,59,55,4,0
NC,Raleigh,00000,5044,1653,48,3343
NC,Randolph County Unincorporated Area,00000,705,507,30,168
NC,Red Springs town,00000,0,0,0,0
NC,Reidsville,00000,22,22,0,0
NC,Richmond County Unincorporated Area,00000,54,52,2,0
NC,Roanoke Rapids,00000,5,5,0,0
NC,Robeson County Unincorporated Area,00000,290,288,2,0
NC,Rockingham,00000,4,4,0,0
NC,Rockingham County Unincorporated Area,00000,271,271,0,0
NC,Rocky Mount,00000,100,100,0,0
NC,Rolesville town,00000,371,371,0,0
NC,Rowan County,00000,592,585,2,5
NC,Rutherford County Unincorporated Area,00000,168,166,2,0
NC,Sampson County,00000,189,189,0,0
NC,Sandy Creek town,00000,0,0,0,0
NC,Sanford,00000,435,435,0,0
NC,Scotland County,00000,70,70,0,0
NC,Shallotte town,00000,116,116,0,0
NC,Shelby,00000,278,180,22,76
NC,Siler City town,00000,17,17,0,0
NC,Southern Pines town,00000,164,164,0,0
NC,Southern Shores town,00000,13,13,0,0
NC,Southport,00000,106,102,0,4
NC,Spring Lake town,00000,67,33,4,30
NC,St. Helena village,00000,0,0,0,0
NC,St. James town,00000,75,75,0,0
NC,Stanly County,00000,367,367,0,0
NC,Stokes County Unincorporated Area,00000,102,102,0,0
NC,Sunset Beach town,00000,251,143,0,108
NC,Surf City town,00000,185,179,6,0
NC,Surry County,00000,243,241,2,0
NC,Swain County,00000,77,73,4,0
NC,Swansboro town,00000,15,15,0,0
NC,Tabor City town,00000,39,39,0,0
NC,Tarboro town,00000,29,24,0,5
NC,Thomasville,00000,68,68,0,0
NC,Topsail Beach town,00000,10,10,0,0
NC,Transylvania County,00000,185,179,6,0
NC,Tyrrell County Unincorporated Area,00000,21,21,0,0
NC,Union County Unincorporated Area,00000,1181,1181,0,0
NC,Vance County,00000,73,73,0,0
NC,Varnamtown town,00000,2,2,0,0
NC,Wake County Unincorporated Area,00000,388,386,2,0
NC,Wake Forest town,00000,747,671,4,72
NC,Walnut Cove town,00000,15,10,0,5
NC,Warren County,00000,255,255,0,0
NC,Washington,00000,27,27,0,0
NC,Washington County,00000,2,2,0,0
NC,Watauga County Unincorporated Area,00000,233,209,4,20
NC,Watha town,00000,3,3,0,0
NC,Waxhaw town,00000,42,42,0,0
NC,Wayne County Unincorporated Area,00000,487,465,16,6
NC,Waynesville town,00000,234,80,4,150
NC,Weldon town,00000,1,1,0,0
NC,Wendell town,00000,1277,1277,0,0
NC,Whiteville,00000,16,16,0,0
NC,Wilkes County Unincorporated Area,00000,133,133,0,0
NC,Wilson,00000,381,199,14,168
NC,Wilson County Unincorporated Area,00000,199,199,0,0
NC,Winston-Salem,00000,2134,1168,58,908
NC,Winterville town,00000,49,49,0,0
NC,Wrightsville Beach town,00000,11,11,0,0
NC,Yadkin County,00000,132,132,0,0
NC,Yancey County Unincorporated Area,00000,93,93,0,0
NC,Zebulon town,00000,639,639,0,0
SC,Abbeville County,00000,145,145,0,0
SC,Aiken,00000,888,178,2,708
SC,Aiken County Unincorporated Area,00000,1094,1094,0,0
SC,Allendale County Unincorporated Area,00000,2,2,0,0
SC,Allendale town,00000,0,0,0,0
SC,Anderson,00000,166,146,20,0
SC,Anderson County Unincorporated Area,00000,1089,941,148,0
SC,Andrews town,00000,0,0,0,0
SC,Arcadia Lakes town,00000,0,0,0,0
SC,Atlantic Beach town,00000,60,0,0,60
SC,Aynor town,00000,2,2,0,0
SC,Bamberg County,00000,11,11,0,0
SC,Barnwell,00000,5,5,0,0
SC,Barnwell County Unincorporated Area,00000,12,12,0,0
SC,Batesburg Leesville town,00000,12,12,0,0
SC,Beaufort,00000,750,142,0,608
SC,Beaufort County Unincorporated Area,00000,434,434,0,0
SC,Bennettsville,00000,0,0,0,0
SC,Berkeley County Unincorporated Area,00000,1773,1193,0,580
